Datum (MEZ),Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion EXAA (DE-LU)
,Leistung (MW),Leistung (MW),"Preis (EUR/MWh, EUR/tCO2)"
2024-02-21T21:00+01:00,16281.36862,43993.191,85.92
2024-02-21T21:15+01:00,15553.98459,44595.24013,65.8
2024-02-21T21:30+01:00,14864.56184,45084.76101,36.3
2024-02-21T21:45+01:00,14282.30511,45412.85463,15.09
2024-02-21T22:00+01:00,13452.65641,45146.00285,79.8
2024-02-21T22:15+01:00,12833.92048,45480.88718,52.98
2024-02-21T22:30+01:00,12523.07857,45710.8537,42.45
2024-02-21T22:45+01:00,12252.7956,45779.57471,16.97
2024-02-21T23:00+01:00,12183.65164,46201.67775,64.92
2024-02-21T23:15+01:00,12049.92459,46057.25488,46.99
2024-02-21T23:30+01:00,12012.6677,45969.456,33.43
2024-02-21T23:45+01:00,11995.71127,45763.13241,13.99
2024-02-22T00:00+01:00,12116.02949,45933.09439,48
2024-02-22T00:15+01:00,11886.21683,45868.32866,35.8
2024-02-22T00:30+01:00,11849.4208,45683.59053,18.2
2024-02-22T00:45+01:00,11839.39869,45369.2016,14.92
2024-02-22T01:00+01:00,11759.62059,45283.86488,38.9
2024-02-22T01:15+01:00,11649.26936,44982.91579,15.09
2024-02-22T01:30+01:00,11618.33641,44908.04342,23.7
2024-02-22T01:45+01:00,11681.36423,44518.939,28.8
2024-02-22T02:00+01:00,11618.05861,44111.01841,20.93
2024-02-22T02:15+01:00,11613.86068,43626.5563,15.09
2024-02-22T02:30+01:00,11583.06728,43080.54332,34.99
2024-02-22T02:45+01:00,11472.23989,42243.6626,38.95
2024-02-22T03:00+01:00,11544.07026,41352.89934,12.77
2024-02-22T03:15+01:00,11773.20995,40569.15248,23.99
2024-02-22T03:30+01:00,11827.76189,39768.77703,41.9
2024-02-22T03:45+01:00,11858.50916,39027.1976,35.92
2024-02-22T04:00+01:00,11917.90267,38062.17018,11.92
2024-02-22T04:15+01:00,12196.61079,37054.38663,28.8
2024-02-22T04:30+01:00,12503.36852,36242.72337,41.94
2024-02-22T04:45+01:00,13272.6776,35609.65099,59.95
2024-02-22T05:00+01:00,14380.54533,34910.32173,7.84
2024-02-22T05:15+01:00,14776.58021,34106.61173,26.97
2024-02-22T05:30+01:00,15386.08388,33333.56055,53
2024-02-22T05:45+01:00,15960.45622,32832.4722,89.93
2024-02-22T06:00+01:00,16982.48752,32334.6876,26.3
2024-02-22T06:15+01:00,17792.46908,32011.66365,56.95
2024-02-22T06:30+01:00,18092.14457,31687.47195,69.5
2024-02-22T06:45+01:00,18213.02516,31239.50315,91.11
2024-02-22T07:00+01:00,18707.78517,30899.43225,59.1
2024-02-22T07:15+01:00,18933.2384,31030.21826,69.7
2024-02-22T07:30+01:00,19031.84626,31292.92136,78.36
2024-02-22T07:45+01:00,19012.643,31635.57721,91.8
2024-02-22T08:00+01:00,19136.94856,31700.79592,86.69
2024-02-22T08:15+01:00,19037.62192,32037.45731,79
2024-02-22T08:30+01:00,19030.33404,32176.47325,79.1
2024-02-22T08:45+01:00,19123.03391,32731.86113,74.92
2024-02-22T09:00+01:00,19033.44519,33335.30162,80.91
2024-02-22T09:15+01:00,18939.50032,33734.30511,68.92
2024-02-22T09:30+01:00,18655.61899,34339.06876,67.75
2024-02-22T09:45+01:00,18791.12708,34850.62923,71.92
2024-02-22T10:00+01:00,18908.85539,34804.18569,77.8
2024-02-22T10:15+01:00,18551.63602,35046.42909,68.94
2024-02-22T10:30+01:00,18476.81636,35680.75089,69
2024-02-22T10:45+01:00,18097.41071,36195.44172,68.91
2024-02-22T11:00+01:00,18239.21499,37112.22325,68.94
2024-02-22T11:15+01:00,18156.34961,37932.70593,67.1
2024-02-22T11:30+01:00,17994.68256,38502.06984,65.91
2024-02-22T11:45+01:00,18050.48696,39053.44856,56.98
2024-02-22T12:00+01:00,17946.25931,39550.14524,71.91
2024-02-22T12:15+01:00,17986.74096,39778.6404,65
2024-02-22T12:30+01:00,17874.59474,40198.41703,59.47
2024-02-22T12:45+01:00,17862.34062,40361.08649,45.53
2024-02-22T13:00+01:00,18065.43354,40422.34064,64.65
2024-02-22T13:15+01:00,18127.79477,40375.52856,56.98
2024-02-22T13:30+01:00,18103.44614,39889.65935,56.93
2024-02-22T13:45+01:00,18285.08143,39461.50839,52.4
2024-02-22T14:00+01:00,18595.02731,39214.10648,46.4
2024-02-22T14:15+01:00,18622.2254,39036.12157,57.9
2024-02-22T14:30+01:00,18598.88182,38971.36198,64.91
2024-02-22T14:45+01:00,18480.54108,39092.67185,62.43
2024-02-22T15:00+01:00,18426.02655,38559.5219,55.8
2024-02-22T15:15+01:00,18445.06418,38637.06725,57.64
2024-02-22T15:30+01:00,18431.87699,39055.80278,62.42
2024-02-22T15:45+01:00,18304.69001,39500.40682,59.91
2024-02-22T16:00+01:00,17953.66714,40026.3915,55.23
2024-02-22T16:15+01:00,17802.11933,40369.61734,56.7
2024-02-22T16:30+01:00,17712.90111,41003.52136,61.6
2024-02-22T16:45+01:00,17471.41373,41580.07194,59.1
2024-02-22T17:00+01:00,17020.52057,42582.97377,59.93
2024-02-22T17:15+01:00,17121.81598,43990.43834,64.4
2024-02-22T17:30+01:00,17146.65069,45337.41978,64.92
2024-02-22T17:45+01:00,17172.28558,46427.91904,47.16
2024-02-22T18:00+01:00,17151.28705,47111.13871,67.47
2024-02-22T18:15+01:00,17134.2474,47706.64726,67.41
2024-02-22T18:30+01:00,17033.70365,48207.94937,61.28
2024-02-22T18:45+01:00,16815.09895,49217.14493,27.5
2024-02-22T19:00+01:00,16642.92344,49939.17222,67.46
2024-02-22T19:15+01:00,16562.56771,50838.79923,56.6
2024-02-22T19:30+01:00,16349.54138,51489.85976,44.2
2024-02-22T19:45+01:00,15480.32637,52102.13234,26.34
2024-02-22T20:00+01:00,14377.59675,52478.86883,72
2024-02-22T20:15+01:00,13518.81768,53177.04425,49.2
2024-02-22T20:30+01:00,12890.29997,53651.56356,21.91
2024-02-22T20:45+01:00,12418.94347,54152.33173,5.05
2024-02-22T21:00+01:00,11882.56511,54617.17898,58.41
2024-02-22T21:15+01:00,11710.46165,55029.0793,41.9
2024-02-22T21:30+01:00,11621.6278,55312.60051,11.98
2024-02-22T21:45+01:00,11674.86621,55381.48268,-4.9
2024-02-22T22:00+01:00,11607.86207,54596.04669,60
2024-02-22T22:15+01:00,11670.48438,54770.21884,20.19
2024-02-22T22:30+01:00,11726.93654,55029.28276,5.08
2024-02-22T22:45+01:00,11722.45308,54876.21181,-7.41
2024-02-22T23:00+01:00,11626.27662,55119.36786,32.95
2024-02-22T23:15+01:00,11615.92912,55304.22214,8.97
2024-02-22T23:30+01:00,11597.11613,55334.26635,-0.09
2024-02-22T23:45+01:00,11560.42637,54563.27054,-12.68
2024-02-23T00:00+01:00,11851.92886,54345.68101,17.5
2024-02-23T00:15+01:00,11395.50823,53938.06604,-0.06
2024-02-23T00:30+01:00,11401.98823,53555.22274,-0.04
2024-02-23T00:45+01:00,11477.68782,52700.99087,-10.5
2024-02-23T01:00+01:00,11514.87102,52558.23089,-2
2024-02-23T01:15+01:00,11434.92316,52587.7273,-1.04
2024-02-23T01:30+01:00,11424.90095,52086.61121,3.9
2024-02-23T01:45+01:00,11433.3979,51765.58542,5.99
2024-02-23T02:00+01:00,11552.80226,52175.34233,6.04
2024-02-23T02:15+01:00,11717.64507,52440.16294,-0.07
2024-02-23T02:30+01:00,11870.92895,52509.41513,-1.4
2024-02-23T02:45+01:00,11895.72302,52922.00298,0.4
2024-02-23T03:00+01:00,11824.88366,53019.90995,4.94
2024-02-23T03:15+01:00,11801.77622,52475.59459,-0.02
2024-02-23T03:30+01:00,11809.40424,52317.75628,1.7
2024-02-23T03:45+01:00,11860.94636,52116.50905,-3.22
2024-02-23T04:00+01:00,12042.35134,51164.21258,-22.98
2024-02-23T04:15+01:00,12184.66606,50992.57343,-10
2024-02-23T04:30+01:00,12258.09067,50725.05531,9.1
2024-02-23T04:45+01:00,12311.60789,50705.12215,33.93
2024-02-23T05:00+01:00,12414.30236,49738.22546,-24.94
2024-02-23T05:15+01:00,12382.95329,49874.76377,-6.09
2024-02-23T05:30+01:00,12449.74555,50080.36784,17.65
2024-02-23T05:45+01:00,12867.95576,49672.87945,61.94
2024-02-23T06:00+01:00,13969.5469,49217.21408,-7
2024-02-23T06:15+01:00,14330.80845,48818.1486,25.9
2024-02-23T06:30+01:00,15097.83438,48271.12808,50.9
2024-02-23T06:45+01:00,15768.23978,47613.8295,79.8
2024-02-23T07:00+01:00,16968.76735,46883.91408,28.4
2024-02-23T07:15+01:00,17413.22858,46441.06422,45.99
2024-02-23T07:30+01:00,17584.14132,45784.70426,62.45
2024-02-23T07:45+01:00,17832.57004,45509.41533,79.3
2024-02-23T08:00+01:00,18084.66827,44303.6487,62.9
2024-02-23T08:15+01:00,18039.89812,44080.67293,61.7
2024-02-23T08:30+01:00,18081.21703,44547.3947,59.2
2024-02-23T08:45+01:00,18441.54086,45821.0846,42.52
2024-02-23T09:00+01:00,18823.81962,46689.95455,75.4
2024-02-23T09:15+01:00,18898.24639,47821.59737,48.86
2024-02-23T09:30+01:00,18765.53907,49018.56893,45.92
2024-02-23T09:45+01:00,18207.28818,50273.54779,27.89
2024-02-23T10:00+01:00,17567.34116,50929.64236,65.95
2024-02-23T10:15+01:00,17030.90984,51984.05621,47.9
2024-02-23T10:30+01:00,16630.05669,52593.3584,17.59
2024-02-23T10:45+01:00,16415.7758,53178.62154,21.96
2024-02-23T11:00+01:00,16269.52713,53612.4161,41.93
2024-02-23T11:15+01:00,16249.60886,54211.65771,37.23
2024-02-23T11:30+01:00,16582.86592,54185.87782,25.99
2024-02-23T11:45+01:00,16727.26431,53666.07569,25.09
2024-02-23T12:00+01:00,16784.97946,53367.0001,37.93
2024-02-23T12:15+01:00,16943.60268,52885.77345,33.58
2024-02-23T12:30+01:00,16971.08394,52337.42972,25.91
2024-02-23T12:45+01:00,16989.53294,51807.59972,22.53
2024-02-23T13:00+01:00,16946.91127,51452.92031,29.94
2024-02-23T13:15+01:00,16803.29765,50553.77268,21.99
2024-02-23T13:30+01:00,16682.5485,49475.68417,25.68
2024-02-23T13:45+01:00,16952.07512,48634.15674,30.04
2024-02-23T14:00+01:00,17089.30777,47905.5512,5.09
2024-02-23T14:15+01:00,17181.76093,47152.29046,26
2024-02-23T14:30+01:00,17158.87769,46425.05742,46.6
2024-02-23T14:45+01:00,17142.82766,45605.50296,63.28
2024-02-23T15:00+01:00,16937.03628,45593.60383,1.9
2024-02-23T15:15+01:00,17084.68681,44212.9162,37.06
2024-02-23T15:30+01:00,17222.45848,42938.17507,53.92
2024-02-23T15:45+01:00,17548.93432,41636.86454,75.4
2024-02-23T16:00+01:00,18011.9138,40224.50191,20.18
2024-02-23T16:15+01:00,18580.59248,38542.1011,45.9
2024-02-23T16:30+01:00,18911.00582,36629.47558,68.1
2024-02-23T16:45+01:00,19115.12147,35111.43877,90.7
2024-02-23T17:00+01:00,19345.46441,33759.96704,37.5
2024-02-23T17:15+01:00,19485.97484,32993.36054,57.94
2024-02-23T17:30+01:00,19498.88131,32680.62546,76
2024-02-23T17:45+01:00,19645.87812,32378.96687,99.23
2024-02-23T18:00+01:00,19824.17873,32555.48423,74.49
2024-02-23T18:15+01:00,19819.97295,32743.99369,77.93
2024-02-23T18:30+01:00,19772.26522,32967.96116,77.93
2024-02-23T18:45+01:00,19800.55587,32765.31911,71.66
2024-02-23T19:00+01:00,19784.53541,32280.07609,90.4
2024-02-23T19:15+01:00,19716.70524,32207.66855,69.94
2024-02-23T19:30+01:00,19682.76848,31897.91095,65.07
2024-02-23T19:45+01:00,19273.78369,31701.00308,60.05
2024-02-23T20:00+01:00,19189.08314,31293.37139,96
2024-02-23T20:15+01:00,19074.38822,31062.73126,60.08
2024-02-23T20:30+01:00,19057.99514,30811.55123,55.06
2024-02-23T20:45+01:00,19119.4288,30374.81377,46.92
2024-02-23T21:00+01:00,19052.79372,30203.73358,84.07
2024-02-23T21:15+01:00,19008.25252,29874.70133,68.8
2024-02-23T21:30+01:00,18838.39771,29578.41521,50.1
2024-02-23T21:45+01:00,18786.57162,29289.96188,41.95
2024-02-23T22:00+01:00,18480.70385,29057.8392,87.42
2024-02-23T22:15+01:00,18268.37315,29303.72437,63.78
2024-02-23T22:30+01:00,18040.13257,28753.30999,52.4
2024-02-23T22:45+01:00,17915.36251,27715.97886,42.55
2024-02-23T23:00+01:00,17548.09523,26747.24179,77.92
2024-02-23T23:15+01:00,17309.92455,26251.76337,69.91
2024-02-23T23:30+01:00,17183.66769,25850.45057,59.44
2024-02-23T23:45+01:00,17150.35214,25186.20391,45.93
2024-02-24T00:00+01:00,17323.02679,24370.46361,69.4
2024-02-24T00:15+01:00,16918.30896,23833.75931,65
2024-02-24T00:30+01:00,16863.28678,23568.34355,60.9
2024-02-24T00:45+01:00,16872.08015,23519.62405,57.9
2024-02-24T01:00+01:00,16924.68592,23359.30833,67.64
2024-02-24T01:15+01:00,16853.65261,23177.67957,58.7
2024-02-24T01:30+01:00,16715.05292,23133.96248,58.2
2024-02-24T01:45+01:00,16574.73755,22995.49177,55
2024-02-24T02:00+01:00,16221.0476,22884.53823,63.5
2024-02-24T02:15+01:00,15932.99283,22583.59538,58.92
2024-02-24T02:30+01:00,15745.45347,22176.6913,57.25
2024-02-24T02:45+01:00,15710.92368,21988.33916,54.93
2024-02-24T03:00+01:00,15773.31621,21782.60729,60.21
2024-02-24T03:15+01:00,15727.2565,21740.87963,56.8
2024-02-24T03:30+01:00,15708.10196,21874.50734,56.4
2024-02-24T03:45+01:00,15714.10842,21663.27508,58.95
2024-02-24T04:00+01:00,15935.18152,21445.95961,59.37
2024-02-24T04:15+01:00,16032.87972,21416.69601,52.8
2024-02-24T04:30+01:00,16058.398,21577.33245,58.96
2024-02-24T04:45+01:00,16058.76316,21762.32552,63.5
2024-02-24T05:00+01:00,16346.13336,21972.8773,38.68
2024-02-24T05:15+01:00,16389.96322,22043.44904,54.1
2024-02-24T05:30+01:00,16431.7128,21933.06463,69.91
2024-02-24T05:45+01:00,16484.09874,21602.98909,74.96
2024-02-24T06:00+01:00,16543.72295,21882.29923,49.2
2024-02-24T06:15+01:00,16651.23501,22061.40834,62.92
2024-02-24T06:30+01:00,16774.21757,22224.27461,63.32
2024-02-24T06:45+01:00,16881.39924,22195.33691,74.6
2024-02-24T07:00+01:00,16945.70117,22405.11414,59.66
2024-02-24T07:15+01:00,16969.11691,23092.07633,65.1
2024-02-24T07:30+01:00,16991.15079,24239.87628,70.7
2024-02-24T07:45+01:00,16962.79685,25424.47388,67.53
2024-02-24T08:00+01:00,16986.00943,26776.64692,83.34
2024-02-24T08:15+01:00,16973.88273,28036.23848,74.98
2024-02-24T08:30+01:00,16951.08478,29501.90277,62.96
2024-02-24T08:45+01:00,16777.25411,30855.75861,42.48
2024-02-24T09:00+01:00,16687.72293,32110.53226,71.68
2024-02-24T09:15+01:00,16600.97819,33316.85466,65.6
2024-02-24T09:30+01:00,16545.00622,34742.35796,57.8
2024-02-24T09:45+01:00,16504.01125,36017.51532,39.94
2024-02-24T10:00+01:00,16096.87609,37114.05677,70.99
2024-02-24T10:15+01:00,15847.34411,38588.80289,60.1
2024-02-24T10:30+01:00,15541.88854,39975.76794,48.55
2024-02-24T10:45+01:00,14999.38188,41407.55305,30.93
2024-02-24T11:00+01:00,14191.32383,43119.02982,66.9
2024-02-24T11:15+01:00,14049.35286,44450.41885,58.2
2024-02-24T11:30+01:00,13966.74739,45430.90646,39.95
2024-02-24T11:45+01:00,13584.0926,46376.02725,18.7
2024-02-24T12:00+01:00,13243.07363,47082.33279,62.4
2024-02-24T12:15+01:00,12958.64959,47201.16735,44.6
2024-02-24T12:30+01:00,12506.06236,47070.2619,27.27
2024-02-24T12:45+01:00,12364.34151,46996.97588,23.4
2024-02-24T13:00+01:00,12045.80674,47129.57705,34.99
2024-02-24T13:15+01:00,12199.52645,46416.69139,34.65
2024-02-24T13:30+01:00,12259.0202,46004.3986,35
2024-02-24T13:45+01:00,12314.825,45781.3704,36.86
2024-02-24T14:00+01:00,12692.44062,45132.91887,17
2024-02-24T14:15+01:00,12958.40285,44211.39479,30.92
2024-02-24T14:30+01:00,13175.75278,42745.50526,48.7
2024-02-24T14:45+01:00,13309.95374,41511.19833,60.56
2024-02-24T15:00+01:00,13504.84816,40376.614,17.41
2024-02-24T15:15+01:00,13779.45147,39089.94593,37.6
2024-02-24T15:30+01:00,13900.70101,37501.79951,63
2024-02-24T15:45+01:00,14408.48308,35886.26192,75
2024-02-24T16:00+01:00,15447.60254,33761.50329,9.3
2024-02-24T16:15+01:00,16013.4797,32030.93454,51
2024-02-24T16:30+01:00,16336.36239,30669.53614,77.7
2024-02-24T16:45+01:00,16680.97737,29156.39034,103.33
2024-02-24T17:00+01:00,17018.15485,27765.81944,26.96
2024-02-24T17:15+01:00,17350.14003,26776.55805,65.01
2024-02-24T17:30+01:00,17373.31674,27106.62763,97.4
2024-02-24T17:45+01:00,17439.22616,27175.59801,107.47
2024-02-24T18:00+01:00,17672.334,26894.8352,85.84
2024-02-24T18:15+01:00,17815.50953,27391.58655,78.93
2024-02-24T18:30+01:00,17845.53519,28054.12126,83.8
2024-02-24T18:45+01:00,17847.42896,28188.03342,80.4
2024-02-24T19:00+01:00,17824.66662,28219.02737,99.99
2024-02-24T19:15+01:00,17839.14653,28303.68185,84.4
2024-02-24T19:30+01:00,17831.7916,28351.27694,71.34
2024-02-24T19:45+01:00,17774.08406,28424.05081,54.98
2024-02-24T20:00+01:00,17701.78349,28289.42705,99.99
2024-02-24T20:15+01:00,17559.5235,28632.86659,75.62
2024-02-24T20:30+01:00,17409.14271,29324.1012,63.3
2024-02-24T20:45+01:00,17356.87864,29959.99303,36.5
2024-02-24T21:00+01:00,17295.6978,29892.57251,86.81
2024-02-24T21:15+01:00,17255.76713,29974.56069,73.1
2024-02-24T21:30+01:00,17148.12952,29994.44956,51
2024-02-24T21:45+01:00,17074.87601,30338.5878,36
2024-02-24T22:00+01:00,16729.84306,30016.93757,79.93
2024-02-24T22:15+01:00,16573.28541,30005.94098,69.6
2024-02-24T22:30+01:00,16528.79001,30027.54516,51.2
2024-02-24T22:45+01:00,16146.99952,29978.41401,40.91
2024-02-24T23:00+01:00,15787.60274,30163.17611,70.99
2024-02-24T23:15+01:00,15447.27109,30307.31787,62.98
2024-02-24T23:30+01:00,15464.34201,30441.46576,51.42
2024-02-24T23:45+01:00,15268.5741,30435.5625,39.61
2024-02-25T00:00+01:00,15368.38133,30640.82449,59.03
2024-02-25T00:15+01:00,15017.46652,30964.90181,58.5
2024-02-25T00:30+01:00,14910.39211,31242.86653,51.2
2024-02-25T00:45+01:00,14923.24378,31431.47999,44.8
2024-02-25T01:00+01:00,14939.13528,31473.35221,61.96
2024-02-25T01:15+01:00,14820.06447,31561.36186,47.71
2024-02-25T01:30+01:00,14744.9223,31435.82789,45.93
2024-02-25T01:45+01:00,14717.0793,30981.24485,43.39
2024-02-25T02:00+01:00,14491.91686,30754.72018,53
2024-02-25T02:15+01:00,14644.26647,30359.66567,51.41
2024-02-25T02:30+01:00,14773.42094,29833.55313,48.2
2024-02-25T02:45+01:00,14800.95004,29480.59438,43.3
2024-02-25T03:00+01:00,14561.07998,29348.8889,52.4
2024-02-25T03:15+01:00,14539.68582,29009.65639,49.94
2024-02-25T03:30+01:00,14591.69191,28516.23413,51.12
2024-02-25T03:45+01:00,14623.20185,28025.92873,43.3
2024-02-25T04:00+01:00,14571.24688,27769.37926,42.22
2024-02-25T04:15+01:00,14560.06189,27623.57409,48.6
2024-02-25T04:30+01:00,14595.19984,27376.61654,47.4
2024-02-25T04:45+01:00,14633.12434,27306.74872,57.41
2024-02-25T05:00+01:00,14607.63003,27256.16607,46.2
2024-02-25T05:15+01:00,14608.52846,27202.54585,52.5
2024-02-25T05:30+01:00,14698.35325,27228.95548,48.8
2024-02-25T05:45+01:00,14728.66544,27434.64094,53.89
2024-02-25T06:00+01:00,14651.95768,27616.34537,49.94
2024-02-25T06:15+01:00,14643.85989,27571.5471,52.43
2024-02-25T06:30+01:00,14709.6067,27596.68041,52.42
2024-02-25T06:45+01:00,14776.1787,27585.8523,53.8
2024-02-25T07:00+01:00,15003.68959,27317.46973,53.3
2024-02-25T07:15+01:00,15169.78252,27331.15286,54.4
2024-02-25T07:30+01:00,15242.00986,28195.04586,58.7
2024-02-25T07:45+01:00,15311.48369,29130.7317,48
2024-02-25T08:00+01:00,15255.98531,30117.59247,70.29
2024-02-25T08:15+01:00,15260.02246,31025.1182,59.4
2024-02-25T08:30+01:00,15226.14389,31829.67933,49.92
2024-02-25T08:45+01:00,15106.69499,32775.35084,29.92
2024-02-25T09:00+01:00,15249.61793,33947.8163,57.94
2024-02-25T09:15+01:00,15171.35474,34948.33081,48.92
2024-02-25T09:30+01:00,15119.25872,35807.59878,40.4
2024-02-25T09:45+01:00,15121.7131,36807.56853,24.93
2024-02-25T10:00+01:00,14988.60389,38038.34958,57.9
2024-02-25T10:15+01:00,14679.8895,39073.22773,36.09
2024-02-25T10:30+01:00,14523.09375,40115.94866,41.5
2024-02-25T10:45+01:00,14604.37668,41010.60621,22.3
2024-02-25T11:00+01:00,14519.17716,41941.80581,53.96
2024-02-25T11:15+01:00,14443.4853,42758.46194,47.6
2024-02-25T11:30+01:00,14303.08343,43216.16285,34.9
2024-02-25T11:45+01:00,14048.55013,43702.44734,17.93
2024-02-25T12:00+01:00,13814.1971,44043.022,45.97
2024-02-25T12:15+01:00,13520.6354,44050.59995,39.9
2024-02-25T12:30+01:00,13371.16389,43952.58265,31.8
2024-02-25T12:45+01:00,13153.2938,43773.40939,29.97
2024-02-25T13:00+01:00,13174.55628,43070.23419,27.74
2024-02-25T13:15+01:00,13150.7052,42371.61802,29.98
2024-02-25T13:30+01:00,13174.04932,41443.8049,41.2
2024-02-25T13:45+01:00,13264.34136,40269.67875,45.9
2024-02-25T14:00+01:00,13381.22384,39101.62796,5.93
2024-02-25T14:15+01:00,13800.20295,37704.64771,32.7
2024-02-25T14:30+01:00,14225.02339,35905.89777,53.92
2024-02-25T14:45+01:00,14543.2743,34099.14874,73.99
2024-02-25T15:00+01:00,14982.33711,32462.96651,9.97
2024-02-25T15:15+01:00,15663.93611,30738.47005,40.2
2024-02-25T15:30+01:00,16335.6825,28595.69187,68.07
2024-02-25T15:45+01:00,16722.53424,26475.01317,85.91
2024-02-25T16:00+01:00,17388.41615,24373.67058,20.7
2024-02-25T16:15+01:00,17967.72384,21887.92277,52.4
2024-02-25T16:30+01:00,18633.91352,19413.24874,76.11
2024-02-25T16:45+01:00,19095.01556,17642.19453,104.1
2024-02-25T17:00+01:00,19923.58281,16097.42878,41.91
2024-02-25T17:15+01:00,20137.73888,14800.13587,70.47
2024-02-25T17:30+01:00,20704.29217,14222.4205,93.96
2024-02-25T17:45+01:00,21084.62502,14045.19089,114.97
2024-02-25T18:00+01:00,21221.2626,14193.06916,82.5
2024-02-25T18:15+01:00,21298.89944,14525.05251,77.95
2024-02-25T18:30+01:00,21267.25355,14955.32047,85.35
2024-02-25T18:45+01:00,21261.47279,15345.5018,99.91
2024-02-25T19:00+01:00,21261.5402,15682.82556,102.43
2024-02-25T19:15+01:00,21188.39023,15962.03947,83.8
2024-02-25T19:30+01:00,21052.15287,15938.99016,69.97
2024-02-25T19:45+01:00,21017.03355,16064.19225,72
2024-02-25T20:00+01:00,20965.329,15963.54374,90
2024-02-25T20:15+01:00,20736.00864,15974.62322,68.7
2024-02-25T20:30+01:00,20581.85396,16181.88291,64.7
2024-02-25T20:45+01:00,20392.24821,16205.98785,65.04
2024-02-25T21:00+01:00,20182.22367,16113.47274,83.8
2024-02-25T21:15+01:00,19949.3342,16076.31174,72.47
2024-02-25T21:30+01:00,19636.72548,15922.35565,62.9
2024-02-25T21:45+01:00,19412.80443,15973.99947,48.6
2024-02-25T22:00+01:00,19280.90589,15956.65017,77.87
2024-02-25T22:15+01:00,19180.62183,15929.61323,66
2024-02-25T22:30+01:00,19098.66454,15839.22125,61.8
2024-02-25T22:45+01:00,18909.36833,15779.23349,49.3
2024-02-25T23:00+01:00,18625.43664,15851.83025,77
2024-02-25T23:15+01:00,18277.4033,15819.43413,65.94
2024-02-25T23:30+01:00,17901.19008,15858.87044,53.1
2024-02-25T23:45+01:00,17531.68148,15973.65981,41.92
2024-02-26T00:00+01:00,16871.94169,16044.72561,72.7
2024-02-26T00:15+01:00,16486.96343,16118.09189,62.4
2024-02-26T00:30+01:00,16360.58296,16218.65107,49.05
2024-02-26T00:45+01:00,16158.43098,16474.49816,41.96
2024-02-26T01:00+01:00,15987.70765,16700.13032,65.98
2024-02-26T01:15+01:00,15783.4789,16838.04799,52.34
2024-02-26T01:30+01:00,15701.80084,16997.23635,50.7
2024-02-26T01:45+01:00,15678.19198,17173.57898,43.5
2024-02-26T02:00+01:00,15767.16365,17438.1872,55.74
2024-02-26T02:15+01:00,15685.13103,17527.63604,53.5
2024-02-26T02:30+01:00,15704.91891,17713.38375,49.4
2024-02-26T02:45+01:00,15630.88072,17908.22445,43.4
2024-02-26T03:00+01:00,15322.21042,18109.71028,55.7
2024-02-26T03:15+01:00,15345.60044,18269.57003,49.7
2024-02-26T03:30+01:00,15356.88835,18564.5919,49.4
2024-02-26T03:45+01:00,15429.31764,18872.20618,39.37
2024-02-26T04:00+01:00,15613.14156,19257.28496,48.4
